"label","domain","title","description","city","country"
,"www.ksat.com","San Antonio News, Texas News, Sports, Weather from KSAT.com, Expect More","The latest in news, weather and sports for San Antonio and Central and South Texas.","San Antonio",
,"www.omaha.com","Omaha.com | Breaking news, sports, entertainment and analysis from the Omaha World-Herald","Breaking news, weather, analysis and information from the Omaha World-Herald about Omaha events, local weather, sports, schools, crime, government, health and entertainment in the Omaha metropolitan area, the state of","Omaha",
,"www.fox44news.com","Waco News & Weather | Waco, Temple, Bryan | KWKT - KWKT - FOX 44","We tell local Waco, Texas news & weather stories, and we do what we do to make Waco, Temple, Killeen, Byran, College Station and the rest of Texas a better place to live.","Waco",
,"www.myhighplains.com","Amarillo News & Weather | Amarillo, TX | KAMR - MyHighPlains.com","We tell local Amarillo news & weather stories, and we do what we do to make Amarillo, and the rest of Texas' High Plains a better place to live.","Amarillo",
,"www.shropshirestar.com","Home | Shropshire Star","The latest news, sport and entertainment from across Shropshire and Mid Wales | Breaking news, in-depth features, videos, listings and more.",,
,"www.union-bulletin.com","union-bulletin.com | We bring the Valley to you",,,
,"www.keloland.com","KELOLAND.com | Sioux Falls South Dakota Local News & Weather | Sioux Falls SD","KELOLAND News, Weather, Sports for Sioux Falls, South Dakota, northwest Iowa and southwest Minnesota.","Sioux Falls",
,"www.clickondetroit.com","ClickOnDetroit | WDIV Local 4","Detroit, Michigan's Local 4 News, headlines, weather, and sports on ClickOnDetroit.com. The latest local Detroit news online from NBC TV's local affiliate in Detroit, Michigan, WDIV - Detroit's Channel 4.","Detroit",
,"www.nbcdfw.com","NBC 5 Dallas-Fort Worth – Dallas-Fort Worth News, Weather, Sports, Lifestyle, and Traffic","Dallas-Fort Worth News, Weather, Sports, Lifestyle, and Traffic",,
,"www.oneindia.com","News, Latest News, Today's News Headlines, Breaking News, LIVE News - Oneindia","Read all latest news headlines from India and around the world, get today's breaking news and live updates on politics, elections, business, sports, economy, current affairs, results and more on Oneindia.",,"India"
,"www.yourerie.com","Erie News & Weather | Erie, PA | WJET/WFXP/YourErie.com","We tell local Erie news & weather stories, and we do what we do to make Erie & the rest of Pennsylvania a better place to live.","Erie",
,"www.ksn.com","KSN-TV, Kansas News & Weather | Wichita, KS | KSN.com","We tell local Kansas news & weather stories. We are Here for You.","Kansas",
,"www.gamefront.com","GameFront - Files | Mods | Demos | Patches | Addons | Maps","The best serving of video game culture, since 1998. Whether you're looking for the biggest collection of PC gaming files on the planet, tools, tips or advice, GameFront has you covered. Browse through over 120,000 mods, maps, tools and more. Game on!",,
,"www.malaymail.com","Malay Mail | Breaking News, Malaysia, World, Lifestyle News","The star of the latest Malaysia news, news on politics, lifestyle, opinions & the world.",,"Malaysia"
,"www.wsav.com","WSAV-TV",,,
,"www.nbcboston.com","NBC Boston – Boston News, Local News, Weather, Traffic, Entertainment, Breaking News","Boston News, Local News, Weather, Traffic, Entertainment, Breaking News",,
,"buffalonews.com","The Buffalo News – The Buffalo News is Western New York's No. 1 news source, providing in-depth, up to the minute news. The Buffalo News brings you breaking news and the latest in local news, sports, business, politics, opinion and entertainment from around Buffalo and Western New York.","The Buffalo News is Western New York's No. 1 news source, providing in-depth, up to the minute news. The Buffalo News brings you breaking news and the latest in local news, sports, business, politics, opinion and entertainment from around Buffalo and Western New York.","York",
,"www.kxan.com","Austin News & Weather | Austin, TX | KXAN.com","We tell local Austin news & weather stories, and we do what we do to make Austin, Round Rock, Georgetown, Dripping Springs, Bastrop and the rest of Central Texas a better place to live.","Austin",
,"www.khon2.com","Hawaii News & Weather | Honolulu, HI | KHON2","We are woking for Hawaii. The KHON2 News reports news that impacts the Aloha State.",,
,"www.mlive.com","Michigan Local News, Breaking News, Sports &amp; Weather",,,
,"www.nbcmiami.com","NBC 6 South Florida – NBC 6 South Florida | NBC 6 South Florida – Local News, Weather, Traffic, Entertainment, Events, Breaking News","NBC 6 South Florida | NBC 6 South Florida - Local News, Weather, Traffic, Entertainment, Events, Breaking News",,
,"www.news4jax.com","News4Jax | Jacksonville, Florida News, Weather, Sports | WJXT Channel 4","Breaking news in Jacksonville, Florida from News4Jax and WJXT Channel 4. Jacksonville breaking news, headlines, weather, and sports. Local Jacksonville news and more from The Local Station in Jacksonville, Florida, WJXT - Jacksonville's Channel 4.","Jacksonville",
,"www.conchovalleyhomepage.com","San Angelo News & Weather | San Angelo, TX | KLST, KSAN - ConchoValleyHomepage.com","We tell local San Angelo news & weather stories, and we do what we do to make San Angelo and the rest of the Concho Valley a better place to live.","San Angelo",
,"www.hoosiertimes.com","hoosiertimes.com | Your home, Your stories, Your news.",,,
,"www.hometownsource.com","hometownsource.com",,,
,"amarketresearchgazette.com","Market Research Gazette",,,
,"www.inquisitr.com","The Inquisitr","The Inquisitr offers a constantly updated mix of the latest stories to hit the web, covering news, entertainment, technology, news, sport, health and everything else.",,
,"www.wbtw.com","WBTW",,,
,"www.theadvocate.com","The Advocate | Baton Rouge, Louisiana Breaking News, Sports | The Advocate | Baton Rouge News, Sports and Entertainment","The Advocate is Louisiana's leading news source, providing award-winning local and regional news coverage.",,
,"www.kark.com","Little Rock News & Weather | Little Rock, AR | KARK",,"Little Rock",
,"www.orissapost.com","Odisha News, Odisha Latest news, Odisha Daily - OrissaPOST","Odisha News - Odisha's No 1 English Daily News Paper. Get Odisha Breaking News, Headlines of Politics, Business, Entertainments, Sports & More at OrissaPOST",,
,"www.france24.com","Access Denied",,,
,"www.sunnewsonline.com","The Sun Nigeria – Nigerian national tabloid newspaper","Leading Nigerian national newspaper publishing latest Nigerian news, politics, entertainmnet, celebrity, sports news in classic tabloid style",,
,"www.irishexaminer.com","Ireland news and sport | Irish Examiner","The latest breaking local and international news and sport stories as they happen, with up to the minute updates and analysis",,
,"www.j-14.com","J-14","Get the scoop on all your favorite teen stars from J-14, your source for celebrity news in young Hollywood!","Hollywood",
,"www.click2houston.com","Click2Houston | Houston News, Texas News, Weather, Sports | KPRC 2","Visit Click2Houston.com for breaking news in Houston, Texas from KPRC. Houston, Texas breaking news, headlines, weather, and sports. The latest local Houston, Texas news and more from NBC TV's local affiliate in Houston, Texas, KPRC - Houston's Channel 2.","Houston",
,"www.clickorlando.com","ClickOrlando l Orlando, Florida News, Local Headlines l WKMG News 6","ClickOrlando.com, powered by News 6, has the latest local breaking news and headlines from Orlando, Florida. Get Orlando, Fla., local TV news, Orange County, Fla., headlines, national news, videos and more from CBS TV's local affiliate in Orlando, Fla., WKMG - Orlando's News 6.","Orlando",
,"www.wsls.com","WSLS 10 News | Roanoke, Virginia News, Local Headlines | WSLS News 10","10 News has the latest local breaking news and headlines from Roanoke, Virginia. Get Roanoke, Va., local TV news, Lynchburg, Va., headlines, national news, videos and more from NBC's local affiliate in Roanoke, Va. WSLS 10","Roanoke",
,"sputniknews.com","Sputnik News - World News, Breaking News & Top Stories","Sputnik International is a global news agency keeping you updated on all the latest world news 24/7. Browse Sputnik for breaking news and top stories on politics, economy, social media and the most viral trends.",,
,"gulfnews.com","Gulf News: Latest UAE news, Dubai news, Business, travel news, Dubai Gold rate, prayer time, cinema","Get the latest update on UAE, business, life style, UAE jobs, gold rate, Exchange rate, UAE holidays, Dubai police, RTA and prayer times from UAE’s largest news portal.","Dubai",
,"www.nbcchicago.com","NBC Chicago – Chicago News, Local News, Weather, Traffic, Entertainment, Video, and Breaking News","Chicago News, Local News, Weather, Traffic, Entertainment, Video, and Breaking News",,
,"www.wccbcharlotte.com","WCCB Charlotte - Charlotte News, Weather and Sports","WCCB Charlotte is a leading source of breaking news, entertainment, sports, politics, and more for Charlotte and its surrounding areas.","Charlotte",
